0.2170 	 -7.446029e+02 	 9.760278e+00 	 -7.348426e+02 
0.2180 	 -7.446403e+02 	 9.827130e+00 	 -7.348132e+02 
0.2190 	 -7.446817e+02 	 9.898751e+00 	 -7.347830e+02 
0.2200 	 -7.447258e+02 	 9.973660e+00 	 -7.347522e+02 
0.2210 	 -7.447727e+02 	 1.005048e+01 	 -7.347222e+02 
0.2220 	 -7.448195e+02 	 1.012794e+01 	 -7.346916e+02 
0.2230 	 -7.448654e+02 	 1.020493e+01 	 -7.346604e+02 
0.2240 	 -7.449096e+02 	 1.028055e+01 	 -7.346291e+02 
0.2250 	 -7.449526e+02 	 1.035411e+01 	 -7.345985e+02 
0.2260 	 -7.449933e+02 	 1.042517e+01 	 -7.345681e+02 
0.2270 	 -7.450314e+02 	 1.049355e+01 	 -7.345378e+02 
0.2280 	 -7.450673e+02 	 1.055921e+01 	 -7.345081e+02 
0.2290 	 -7.450996e+02 	 1.062235e+01 	 -7.344772e+02 
0.2300 	 -7.451307e+02 	 1.068333e+01 	 -7.344474e+02 
0.2310 	 -7.451614e+02 	 1.074270e+01 	 -7.344186e+02 
0.2320 	 -7.451897e+02 	 1.080112e+01 	 -7.343886e+02 
0.2330 	 -7.452188e+02 	 1.085933e+01 	 -7.343594e+02 
0.2340 	 -7.452488e+02 	 1.091807e+01 	 -7.343308e+02 
0.2350 	 -7.452787e+02 	 1.097809e+01 	 -7.343006e+02 
0.2360 	 -7.453110e+02 	 1.104011e+01 	 -7.342709e+02 
0.2370 	 -7.453465e+02 	 1.110481e+01 	 -7.342417e+02 
0.2380 	 -7.453858e+02 	 1.117280e+01 	 -7.342130e+02 
0.2390 	 -7.454279e+02 	 1.124460e+01 	 -7.341833e+02 
0.2400 	 -7.454749e+02 	 1.132061e+01 	 -7.341543e+02 
0.2410 	 -7.455262e+02 	 1.140110e+01 	 -7.341251e+02 
0.2420 	 -7.455834e+02 	 1.148620e+01 	 -7.340972e+02 
0.2430 	 -7.456437e+02 	 1.157595e+01 	 -7.340678e+02 
0.2440 	 -7.457092e+02 	 1.167018e+01 	 -7.340390e+02 
0.2450 	 -7.457795e+02 	 1.176858e+01 	 -7.340109e+02 
0.2460 	 -7.458523e+02 	 1.187070e+01 	 -7.339816e+02 
0.2470 	 -7.459303e+02 	 1.197592e+01 	 -7.339544e+02 
0.2480 	 -7.460113e+02 	 1.208347e+01 	 -7.339278e+02 
0.2490 	 -7.460939e+02 	 1.219247e+01 	 -7.339014e+02 
0.2500 	 -7.461770e+02 	 1.230186e+01 	 -7.338752e+02 
0.2510 	 -7.462585e+02 	 1.241047e+01 	 -7.338481e+02 
0.2520 	 -7.463386e+02 	 1.251705e+01 	 -7.338215e+02 
0.2530 	 -7.464152e+02 	 1.262031e+01 	 -7.337949e+02 
0.2540 	 -7.464885e+02 	 1.271891e+01 	 -7.337696e+02 
0.2550 	 -7.465557e+02 	 1.281155e+01 	 -7.337442e+02 
0.2560 	 -7.466166e+02 	 1.289697e+01 	 -7.337197e+02 
0.2570 	 -7.466690e+02 	 1.297403e+01 	 -7.336950e+02 
0.2580 	 -7.467118e+02 	 1.304167e+01 	 -7.336701e+02 
0.2590 	 -7.467440e+02 	 1.309899e+01 	 -7.336450e+02 
0.2600 	 -7.467662e+02 	 1.314520e+01 	 -7.336210e+02 
0.2610 	 -7.467764e+02 	 1.317965e+01 	 -7.335967e+02 
0.2620 	 -7.467740e+02 	 1.320188e+01 	 -7.335721e+02 
0.2630 	 -7.467587e+02 	 1.321161e+01 	 -7.335471e+02 
0.2640 	 -7.467301e+02 	 1.320878e+01 	 -7.335213e+02 
0.2650 	 -7.466898e+02 	 1.319355e+01 	 -7.334963e+02 
0.2660 	 -7.466377e+02 	 1.316625e+01 	 -7.334715e+02 
0.2670 	 -7.465744e+02 	 1.312743e+01 	 -7.334470e+02 
0.2680 	 -7.464992e+02 	 1.307780e+01 	 -7.334214e+02 
0.2690 	 -7.464146e+02 	 1.301823e+01 	 -7.333964e+02 
0.2700 	 -7.463199e+02 	 1.294968e+01 	 -7.333702e+02 
0.2710 	 -7.462187e+02 	 1.287324e+01 	 -7.333454e+02 
0.2720 	 -7.461098e+02 	 1.279010e+01 	 -7.333197e+02 
0.2730 	 -7.459942e+02 	 1.270155e+01 	 -7.332927e+02 
0.2740 	 -7.458742e+02 	 1.260889e+01 	 -7.332653e+02 
0.2750 	 -7.457513e+02 	 1.251349e+01 	 -7.332378e+02 
0.2760 	 -7.456279e+02 	 1.241668e+01 	 -7.332112e+02 
0.2770 	 -7.455043e+02 	 1.231982e+01 	 -7.331845e+02 
0.2780 	 -7.453823e+02 	 1.222420e+01 	 -7.331581e+02 
0.2790 	 -7.452614e+02 	 1.213109e+01 	 -7.331303e+02 
0.2800 	 -7.451437e+02 	 1.204160e+01 	 -7.331021e+02 
0.2810 	 -7.450312e+02 	 1.195676e+01 	 -7.330744e+02 
0.2820 	 -7.449241e+02 	 1.187750e+01 	 -7.330466e+02 
0.2830 	 -7.448247e+02 	 1.180460e+01 	 -7.330201e+02 
0.2840 	 -7.447302e+02 	 1.173868e+01 	 -7.329916e+02 
0.2850 	 -7.446434e+02 	 1.168021e+01 	 -7.329632e+02 
0.2860 	 -7.445637e+02 	 1.162951e+01 	 -7.329342e+02 
0.2870 	 -7.444939e+02 	 1.158676e+01 	 -7.329071e+02 
0.2880 	 -7.444302e+02 	 1.155202e+01 	 -7.328782e+02 
0.2890 	 -7.443749e+02 	 1.152525e+01 	 -7.328496e+02 
0.2900 	 -7.443278e+02 	 1.150627e+01 	 -7.328215e+02 
0.2910 	 -7.442878e+02 	 1.149482e+01 	 -7.327930e+02 
